field0_name,field0_ref,field1_name,field1_ref,_model,_id
name,M49,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M49
name,M490,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M490
name,M491,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M491
name,M492,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M492
name,M493,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M493
name,M494,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M494
name,M495,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M495
name,M498,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M498
name,M50,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M50
name,M500,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M500
name,M501,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M501
name,M502,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M502
name,M503,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M503
name,M508,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M508
name,M509,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M509
name,M51,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M51
name,M510,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M510
name,M511,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M511
name,M512,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M512
name,M513,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M513
name,M514,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M514
name,M518,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M518
name,M519,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M519
name,M53,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M53
name,M530,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M530
name,M531,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M531
name,M532,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M532
name,M533,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M533
name,M538,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M538
name,M539,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M539
name,M54,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M54
name,M540,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M540
name,M541,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M541
name,M542,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M542
name,M543,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M543
name,M544,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M544
name,M545,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M545
name,M546,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M546
name,M548,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M548
name,M549,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M549
name,M60,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M60
name,M600,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M600
name,M601,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M601
name,M602,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M602
name,M608,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M608
name,M609,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M609
name,M61,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M61
name,M610,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M610
name,M611,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M611
name,M612,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M612
name,M613,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M613
name,M614,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M614
name,M615,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M615
name,M619,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M619
name,M62,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M62
name,M620,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M620
name,M621,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M621
name,M622,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M622
name,M623,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M623
name,M624,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M624
name,M625,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M625
name,M626,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M626
name,M628,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M628
name,M629,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M629
name,M63,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M63
name,M630,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M630
name,M631,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M631
name,M632,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M632
name,M633,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M633
name,M638,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M638
name,M65,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M65
name,M650,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M650
name,M651,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M651
name,M652,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M652
name,M653,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M653
name,M654,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M654
name,M658,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M658
name,M659,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M659
name,M66,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M66
name,M660,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M660
name,M661,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M661
name,M662,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M662
name,M663,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M663
name,M664,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M664
name,M665,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M665
name,M67,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M67
name,M670,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M670
name,M671,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M671
name,M672,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M672
name,M673,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M673
name,M674,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M674
name,M678,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M678
name,M679,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M679
name,M68,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M68
name,M680,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M680
name,M688,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M688
name,M70,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M70
name,M700,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M700
name,M701,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M701
name,M702,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M702
name,M703,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M703
name,M704,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M704
name,M705,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M705
name,M706,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M706
name,M707,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M707
name,M708,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M708
name,M709,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M709
name,M71,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M71
name,M710,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M710
name,M711,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M711
name,M712,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M712
name,M713,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M713
name,M714,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M714
name,M715,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M715
name,M718,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M718
name,M719,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M719
name,M72,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M72
name,M720,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M720
name,M721,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M721
name,M722,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M722
name,M723,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M723
name,M724,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M724
name,M725,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M725
name,M728,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M728
name,M729,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M729
name,M73,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M73
name,M730,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M730
name,M731,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M731
name,M738,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M738
name,M75,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M75
name,M750,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M750
name,M751,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M751
name,M752,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M752
name,M753,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M753
name,M754,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M754
name,M755,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M755
name,M758,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M758
name,M759,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M759
name,M76,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M76
name,M760,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M760
name,M761,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M761
name,M762,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M762
name,M763,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M763
name,M764,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M764
name,M765,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M765
name,M766,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M766
name,M767,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M767
name,M768,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M768
name,M769,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M769
name,M77,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M77
name,M770,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M770
name,M771,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M771
name,M772,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M772
name,M773,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M773
name,M774,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M774
name,M775,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M775
name,M778,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M778
name,M779,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M779
name,M79,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M79
name,M790,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M790
name,M791,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M791
name,M792,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M792
name,M793,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M793
name,M794,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M794
name,M795,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M795
name,M796,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M796
name,M798,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M798
name,M799,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M799
name,M80,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M80
name,M800,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M800
name,M801,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M801
name,M802,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M802
name,M803,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M803
name,M804,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M804
name,M805,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M805
name,M808,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M808
name,M809,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M809
name,M81,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M81
name,M810,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M810
name,M811,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M811
name,M812,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M812
name,M813,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M813
name,M814,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M814
name,M815,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M815
name,M816,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M816
name,M818,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M818
name,M819,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M819
name,M82,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M82
name,M820,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M820
name,M821,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M821
name,M828,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M828
name,M83,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M83
name,M830,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M830
name,M831,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M831
name,M832,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M832
name,M833,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M833
name,M834,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M834
name,M835,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M835
name,M838,disease_group,health.CONNECTIVE,gnuhealth.disease_group.members,CONNECTIVE-M838
